,data,label
13018,17.835,0.0
13019,18.34,0.0
13020,18.511,0.0
13021,18.385,0.0
13022,17.974,0.0
13023,17.179,0.0
13024,16.201,0.0
13025,15.052,0.0
13026,13.751,0.0
13027,12.852,0.0
13028,12.405,0.0
13029,12.094,0.0
13030,11.912,0.0
13031,11.806,0.0
13032,11.727,0.0
13033,11.711,0.0
13034,11.779,0.0
13035,11.871,0.0
13036,12.203,0.0
13037,12.697,0.0
13038,13.285,0.0
13039,13.88,0.0
13040,14.435,0.0
13041,14.961,0.0
13042,15.754,0.0
13043,16.729,0.0
13044,17.428,0.0
13045,17.866,0.0
13046,18.039,0.0
13047,17.947,0.0
13048,17.565,0.0
13049,16.768,0.0
13050,15.334,0.0
13051,14.49,0.0
13052,14.199,0.0
13053,14.03,0.0
13054,13.986,0.0
13055,13.988,0.0
13056,13.976,0.0
13057,13.961,0.0
13058,13.98,0.0
13059,14.064,0.0
13060,14.574,0.0
13061,15.531,0.0
13062,16.991,0.0
13063,18.693,0.0
13064,20.245,0.0
13065,21.47,0.0
13066,22.433,0.0
13067,23.124,0.0
13068,23.43,0.0
13069,23.47,0.0
13070,23.199,0.0
13071,22.611,0.0
13072,21.868,0.0
13073,20.744,0.0
13074,18.842,0.0
13075,17.441,0.0
13076,16.826,0.0
13077,16.224,0.0
13078,15.681,0.0
13079,15.271,0.0
13080,14.992,0.0
13081,14.737,0.0
13082,14.391,0.0
13083,14.304,0.0
13084,15.49,0.0
13085,16.805,0.0
13086,18.486,0.0
13087,19.721,0.0
13088,20.667,0.0
13089,21.196,0.0
13090,21.568,0.0
13091,21.699,0.0
13092,21.731,0.0
13093,21.594,0.0
13094,21.169,0.0
13095,20.477,0.0
13096,19.453,0.0
13097,17.841,0.0
13098,15.022,0.0
13099,12.905,0.0
13100,11.936,0.0
13101,11.134,0.0
13102,10.533,0.0
13103,10.032,0.0
13104,9.517,0.0
13105,9.01,0.0
13106,8.538,0.0
13107,8.613,0.0
13108,10.555,0.0
13109,12.91,0.0
13110,14.905,0.0
13111,16.394,0.0
13112,17.668,0.0
13113,18.683,0.0
13114,19.45,0.0
13115,19.974,0.0
13116,20.238,0.0
13117,20.214,0.0
13118,19.853,0.0
13119,19.272,0.0
13120,18.415,0.0
13121,16.978,0.0
13122,14.25,0.0
13123,12.438,0.0
13124,11.703,0.0
13125,11.049,0.0
13126,10.493,0.0
13127,10.109,0.0
13128,9.638,0.0
13129,9.241,0.0
13130,8.883,0.0
13131,8.911,0.0
13132,11.02,0.0
13133,13.427,0.0
13134,15.992,0.0
13135,17.801,0.0
13136,19.3,0.0
13137,20.505,0.0
13138,21.425,0.0
13139,22.107,0.0
13140,22.5,0.0
13141,22.558,0.0
13142,22.309,0.0
13143,21.784,0.0
13144,20.986,0.0
13145,19.678,0.0
13146,17.358,0.0
13147,15.967,0.0
13148,15.183,0.0
13149,14.511,0.0
13150,14.095,0.0
13151,13.857,0.0
13152,13.727,0.0
13153,13.649,0.0
13154,13.293,0.0
13155,12.955,0.0
13156,14.062,0.0
13157,16.066,0.0
13158,18.665,0.0
13159,20.181,0.0
13160,21.209,0.0
13161,22.102,0.0
13162,22.732,0.0
13163,23.135,0.0
13164,23.284,0.0
13165,23.234,0.0
13166,22.926,0.0
13167,22.498,0.0
13168,22.004,0.0
13169,20.875,0.0
13170,19.271,0.0
13171,18.144,0.0
13172,17.157,0.0
13173,16.328,0.0
13174,15.819,0.0
13175,15.403,0.0
13176,15.055,0.0
13177,14.759,0.0
13178,14.405,0.0
13179,14.225,0.0
13180,15.354,0.0
13181,16.977,0.0
13182,19.324,0.0
13183,21.398,0.0
13184,22.495,0.0
13185,23.317,0.0
13186,23.873,0.0
13187,24.151,0.0
13188,24.402,0.0
13189,24.511,0.0
13190,24.246,0.0
13191,23.847,0.0
13192,23.051,0.0
13193,21.339,0.0
13194,19.492,0.0
13195,18.295,0.0
13196,17.441,0.0
13197,16.682,0.0
13198,16.062,0.0
13199,15.551,0.0
13200,15.156,0.0
13201,14.864,0.0
13202,14.679,0.0
13203,14.733,0.0
13204,16.564,0.0
13205,18.902,0.0
13206,21.696,0.0
13207,23.762,0.0
13208,24.858,0.0
13209,25.557,0.0
13210,26.042,0.0
13211,26.255,0.0
13212,26.132,0.0
13213,25.822,0.0
13214,25.253,0.0
13215,24.543,0.0
13216,23.221,0.0
13217,21.46,0.0
13218,19.681,0.0
13219,18.544,0.0
13220,17.821,0.0
13221,17.18,0.0
13222,16.667,0.0
13223,16.21,0.0
13224,15.807,0.0
13225,15.405,0.0
13226,15.024,0.0
13227,14.81,0.0
13228,15.159,0.0
13229,15.892,0.0
13230,16.785,0.0
13231,17.561,0.0
13232,18.135,0.0
13233,18.533,0.0
13234,18.851,0.0
13235,19.011,0.0
13236,18.991,0.0
13237,18.836,0.0
13238,18.518,0.0
13239,18.142,0.0
13240,17.673,0.0
13241,17.029,0.0
13242,16.274,0.0
13243,15.678,0.0
13244,15.308,0.0
13245,14.978,0.0
13246,14.653,0.0
13247,14.314,0.0
13248,13.972,0.0
13249,13.584,0.0
13250,13.196,0.0
13251,13.08,0.0
13252,13.935,0.0
13253,15.175,0.0
13254,16.682,0.0
13255,18.21,0.0
13256,19.535,0.0
13257,20.579,0.0
13258,21.335,0.0
13259,21.968,0.0
13260,22.34,0.0
13261,22.422,0.0
13262,22.167,0.0
13263,21.67,0.0
13264,20.793,0.0
13265,19.138,0.0
13266,16.467,0.0
13267,14.952,0.0
13268,14.222,0.0
13269,13.531,0.0
13270,13.045,0.0
13271,12.749,0.0
13272,12.458,0.0
13273,12.175,0.0
13274,11.803,0.0
13275,11.873,0.0
13276,13.94,0.0
13277,16.028,0.0
13278,18.213,0.0
13279,19.622,0.0
13280,20.282,0.0
13281,20.678,0.0
13282,21.081,0.0
13283,21.452,0.0
13284,21.685,0.0
13285,21.738,0.0
13286,21.699,0.0
13287,21.354,0.0
13288,20.698,0.0
13289,19.386,0.0
13290,17.113,0.0
13291,15.773,0.0
13292,15.214,0.0
13293,14.616,0.0
13294,14.02,0.0
13295,13.556,0.0
13296,13.138,0.0
13297,12.748,0.0
13298,12.385,0.0
13299,12.401,0.0
13300,14.245,0.0
13301,16.511,0.0
13302,18.969,0.0
13303,20.516,0.0
13304,21.572,0.0
13305,22.392,0.0
13306,22.957,0.0
13307,23.329,0.0
13308,23.506,0.0
13309,23.487,0.0
13310,23.234,0.0
13311,22.662,0.0
13312,21.777,0.0
13313,20.374,0.0
13314,18.514,0.0
13315,17.59,0.0
13316,17.001,0.0
13317,16.441,0.0
13318,15.996,0.0
13319,15.619,0.0
13320,15.215,0.0
13321,14.879,0.0
13322,14.657,0.0
13323,14.673,0.0
13324,16.011,0.0
13325,17.806,0.0
13326,19.62,0.0
13327,20.676,0.0
13328,21.275,0.0
13329,21.565,0.0
13330,21.513,0.0
13331,21.475,0.0
13332,21.34,0.0
13333,21.287,0.0
13334,21.229,0.0
13335,20.859,0.0
13336,20.005,0.0
13337,18.738,0.0
13338,16.868,0.0
13339,15.635,0.0
13340,14.895,0.0
13341,14.437,0.0
13342,14.091,0.0
13343,13.644,0.0
13344,13.215,0.0
13345,12.856,0.0
13346,12.45,0.0
13347,12.229,0.0
13348,13.133,0.0
13349,14.196,0.0
13350,15.576,0.0
13351,16.605,0.0
13352,17.505,0.0
13353,18.338,0.0
13354,18.865,0.0
13355,19.188,0.0
13356,19.275,0.0
13357,19.195,0.0
13358,18.943,0.0
13359,18.418,0.0
13360,17.678,0.0
13361,16.584,0.0
13362,14.859,0.0
13363,13.662,0.0
13364,12.986,0.0
13365,12.462,0.0
13366,12.122,0.0
13367,11.781,0.0
13368,11.481,0.0
13369,11.18,0.0
13370,10.834,0.0
13371,10.877,0.0
13372,12.44,0.0
13373,14.48,0.0
13374,16.544,0.0
13375,18.029,0.0
13376,19.168,0.0
13377,20.276,0.0
13378,21.216,0.0
13379,21.833,0.0
13380,22.158,0.0
13381,22.146,0.0
13382,21.904,0.0
13383,21.422,0.0
13384,20.659,0.0
13385,19.379,0.0
13386,17.054,0.0
13387,15.814,0.0
13388,15.215,0.0
13389,14.583,0.0
13390,14.089,0.0
13391,13.633,0.0
13392,13.207,0.0
13393,12.841,0.0
13394,12.539,0.0
13395,12.571,0.0
13396,14.457,0.0
13397,16.61,0.0
13398,19.023,0.0
13399,20.703,0.0
13400,21.883,0.0
13401,22.811,0.0
13402,23.502,0.0
13403,23.959,0.0
13404,24.198,0.0
13405,24.195,0.0
13406,23.933,0.0
13407,23.433,0.0
13408,22.709,0.0
13409,21.322,0.0
13410,19.082,0.0
13411,18.026,0.0
13412,17.27,0.0
13413,16.506,0.0
13414,15.908,0.0
13415,15.384,0.0
13416,14.959,0.0
13417,14.623,0.0
13418,14.339,0.0
13419,14.257,0.0
13420,15.921,0.0
13421,18.235,0.0
13422,20.934,0.0
13423,22.51,0.0
13424,23.512,0.0
13425,24.253,0.0
13426,24.775,0.0
13427,25.088,0.0
13428,25.157,0.0
13429,24.965,0.0
13430,24.557,0.0
13431,24.011,0.0
13432,23.154,0.0
13433,21.742,0.0
13434,19.851,0.0
13435,18.862,0.0
13436,18.087,0.0
13437,17.283,0.0
13438,16.679,0.0
13439,16.243,0.0
13440,13.281665370226929,1.0
13441,12.455882262697637,1.0
13442,11.704568573683012,1.0
13443,11.388487263987434,1.0
13444,13.278355618292942,1.0
13445,16.2256897155067,1.0
13446,20.887475314524757,1.0
13447,23.78185338079475,1.0
13448,25.663447355265298,1.0
13449,26.64644367965888,1.0
13450,27.442439019782302,1.0
13451,27.975309081153913,1.0
13452,28.137486925919184,1.0
13453,28.019990732262706,1.0
13454,27.344801337729745,1.0
13455,26.538876741804362,1.0
13456,25.52443777403792,1.0
13457,23.116593242063743,1.0
13458,20.132851873576147,1.0
13459,18.411780867903875,1.0
13460,16.404416319941898,1.0
13461,14.881930430308735,1.0
13462,13.978368152330797,1.0
13463,13.286629998127905,1.0
13464,12.667706386472686,1.0
13465,12.017340131444605,1.0
13466,11.408345775591345,1.0
13467,11.072405954291852,1.0
13468,12.806715967700061,1.0
13469,15.363499336703573,1.0
13470,19.0968995182388,1.0
13471,22.171659064910987,1.0
13472,24.150890721434095,1.0
13473,25.681650990902213,1.0
13474,26.662992439328804,1.0
13475,26.83840929183002,1.0
13476,26.50577922246451,1.0
13477,25.792527680690714,1.0
13478,25.120648038091737,1.0
13479,24.380918480846063,1.0
13480,23.315178358102845,1.0
13481,21.479920910708096,1.0
13482,18.340621201323195,1.0
13483,16.34153103319618,1.0
13484,15.082170422314839,1.0
13485,14.001536415868692,1.0
13486,13.008610835673153,1.0
13487,12.075260790289345,1.0
13488,10.089813457670207,1.0
13489,9.332183019809268,1.0
13490,8.508931047960372,1.0
13491,8.071454154707336,1.0
13492,10.354288124954998,1.0
13493,13.92767893029911,1.0
13494,18.155296544189813,1.0
13495,21.772435038859232,1.0
13496,24.472860589030244,1.0
13497,26.18299753538302,1.0
13498,27.28862095651342,1.0
13499,27.98659545438531,1.0
13500,28.171528868351363,1.0
13501,28.040285800375454,1.0
13502,27.427818149821206,1.0
13503,26.393781856677666,1.0
13504,24.629954564334746,1.0
13505,21.59346721889208,1.0
13506,17.511012392308068,1.0
13507,15.210281640063691,1.0
13508,14.092727030935489,1.0
13509,13.305268623080021,1.0
13510,12.724617473853264,1.0
13511,12.275209392602417,1.0
13512,11.98687234932201,1.0
13513,11.567292238065686,1.0
13514,10.911076898186133,1.0
13515,10.511382100259496,1.0
13516,12.531729934555333,1.0
13517,16.238352339208326,1.0
13518,20.46000435910012,1.0
13519,23.786817279156168,1.0
13520,26.226745224708317,1.0
13521,27.755925819760982,1.0
13522,28.360439344983355,1.0
13523,28.350496688318515,1.0
13524,28.19141418168105,1.0
13525,27.994549579717184,1.0
13526,27.49145115247619,1.0
13527,26.753706027944933,1.0
13528,25.49496569417597,1.0
13529,22.967542369973202,1.0
13530,18.79759216473859,1.0
13531,16.397434845845797,1.0
13532,15.094946822751528,1.0
13533,13.997277526953003,1.0
13534,13.110392552449126,1.0
13535,12.227484640611179,1.0
13536,15.307,0.0
13537,14.933,0.0
13538,14.58,0.0
13539,14.297,0.0
13540,15.511,0.0
13541,17.671,0.0
13542,19.869,0.0
13543,21.37,0.0
13544,22.527,0.0
13545,23.576,0.0
13546,24.479,0.0
13547,25.167,0.0
13548,25.573,0.0
13549,25.68,0.0
13550,25.489,0.0
13551,25.129,0.0
13552,24.276,0.0
13553,22.222,0.0
13554,19.303,0.0
13555,18.15,0.0
13556,17.446,0.0
13557,16.688,0.0
13558,16.06,0.0
13559,15.504,0.0
13560,14.934,0.0
13561,14.449,0.0
13562,14.127,0.0
13563,13.972,0.0
13564,15.448,0.0
13565,17.927,0.0
13566,20.391,0.0
13567,22.294,0.0
13568,23.649,0.0
13569,24.614,0.0
13570,25.38,0.0
13571,25.779,0.0
13572,26.0,0.0
13573,26.007,0.0
13574,25.739,0.0
13575,25.336,0.0
13576,24.878,0.0
13577,23.288,0.0
13578,21.512,0.0
13579,20.053,0.0
13580,18.754,0.0
13581,17.716,0.0
13582,17.015,0.0
13583,16.499,0.0
13584,16.109,0.0
13585,15.788,0.0
13586,15.456,0.0
13587,15.253,0.0
13588,16.504,0.0
13589,18.136,0.0
13590,20.238,0.0
13591,21.783,0.0
13592,22.579,0.0
13593,23.013,0.0
13594,23.214,0.0
13595,23.067,0.0
13596,22.756,0.0
13597,22.321,0.0
13598,21.75,0.0
13599,21.007,0.0
13600,20.097,0.0
13601,19.034,0.0
13602,17.951,0.0
13603,17.349,0.0
13604,16.931,0.0
13605,16.55,0.0
13606,16.181,0.0
13607,15.833,0.0
13608,15.579,0.0
13609,15.364,0.0
13610,15.113,0.0
13611,14.908,0.0
13612,15.308,0.0
13613,16.058,0.0
13614,17.201,0.0
13615,18.298,0.0
13616,19.475,0.0
13617,20.259,0.0
13618,20.592,0.0
13619,20.699,0.0
13620,20.615,0.0
13621,20.404,0.0
13622,19.921,0.0
13623,19.305,0.0
13624,18.596,0.0
13625,17.696,0.0
13626,16.615,0.0
13627,16.018,0.0
13628,15.699,0.0
13629,15.403,0.0
13630,15.131,0.0
13631,14.848,0.0
13632,14.558,0.0
13633,14.281,0.0
13634,14.032,0.0
13635,13.84,0.0
13636,14.363,0.0
13637,15.139,0.0
13638,16.262,0.0
13639,17.517,0.0
13640,18.837,0.0
13641,20.208,0.0
13642,21.504,0.0
13643,22.41,0.0
13644,22.947,0.0
13645,23.274,0.0
13646,23.299,0.0
13647,23.034,0.0
13648,22.227,0.0
13649,20.653,0.0
13650,18.574,0.0
13651,17.571,0.0
13652,16.893,0.0
13653,16.248,0.0
13654,15.699,0.0
13655,15.269,0.0
13656,14.927,0.0
13657,14.617,0.0
13658,14.328,0.0
13659,14.156,0.0
13660,15.524,0.0
13661,17.564,0.0
13662,20.268,0.0
13663,22.336,0.0
13664,23.56,0.0
13665,24.496,0.0
13666,25.207,0.0
13667,25.699,0.0
13668,25.964,0.0
13669,25.986,0.0
13670,25.768,0.0
13671,25.311,0.0
13672,24.698,0.0
13673,22.91,0.0
13674,20.88,0.0
13675,19.864,0.0
13676,18.965,0.0
13677,18.07,0.0
13678,17.318,0.0
13679,16.562,0.0
13680,15.936,0.0
13681,15.384,0.0
13682,14.904,0.0
13683,14.602,0.0
13684,16.176,0.0
13685,18.701,0.0
13686,21.369,0.0
13687,23.135,0.0
13688,24.184,0.0
13689,25.036,0.0
13690,25.736,0.0
13691,26.143,0.0
13692,26.353,0.0
13693,26.332,0.0
13694,26.091,0.0
13695,25.532,0.0
13696,24.599,0.0
13697,22.807,0.0
13698,20.473,0.0
13699,19.407,0.0
13700,18.591,0.0
13701,17.881,0.0
13702,17.34,0.0
13703,16.823,0.0
13704,16.356,0.0
13705,15.845,0.0
13706,15.342,0.0
13707,14.928,0.0
13708,16.037,0.0
13709,18.077,0.0
13710,20.532,0.0
13711,22.129,0.0
13712,23.294,0.0
13713,24.115,0.0
13714,24.756,0.0
13715,25.187,0.0
13716,25.388,0.0
13717,25.355,0.0
13718,25.102,0.0
13719,24.563,0.0
13720,23.674,0.0
13721,21.969,0.0
13722,19.97,0.0
13723,18.97,0.0
13724,18.235,0.0
13725,17.559,0.0
13726,17.069,0.0
13727,16.642,0.0
13728,16.234,0.0
13729,15.836,0.0
13730,15.455,0.0
13731,15.172,0.0
13732,16.349,0.0
13733,18.577,0.0
13734,21.157,0.0
13735,22.901,0.0
13736,24.14,0.0
13737,25.035,0.0
13738,25.636,0.0
13739,25.916,0.0
13740,25.997,0.0
13741,25.852,0.0
13742,25.535,0.0
13743,25.16,0.0
13744,24.666,0.0
13745,23.226,0.0
13746,21.56,0.0
13747,20.814,0.0
13748,20.098,0.0
13749,19.288,0.0
13750,18.556,0.0
13751,17.945,0.0
13752,17.418,0.0
13753,16.924,0.0
13754,16.483,0.0
13755,16.162,0.0
13756,17.09,0.0
13757,19.029,0.0
13758,21.199,0.0
13759,23.305,0.0
13760,24.874,0.0
13761,25.951,0.0
13762,26.739,0.0
13763,27.165,0.0
13764,27.274,0.0
13765,27.086,0.0
13766,26.734,0.0
13767,26.322,0.0
13768,25.571,0.0
13769,23.987,0.0
13770,22.337,0.0
13771,21.31,0.0
13772,20.543,0.0
13773,19.969,0.0
13774,19.436,0.0
13775,19.028,0.0
13776,15.448099954923705,1.0
13777,15.278832519038076,1.0
13778,14.627243894876196,1.0
13779,14.170403825980575,1.0
13780,14.916636607841946,1.0
13781,16.72033584399955,1.0
13782,19.64884449281649,1.0
13783,22.72841977796146,1.0
13784,25.385736513370237,1.0
13785,27.285899987183093,1.0
13786,28.962193626437532,1.0
13787,29.974158081839782,1.0
13788,29.99053880144162,1.0
13789,29.30254857816455,1.0
13790,28.281483722983506,1.0
13791,27.42604614377657,1.0
13792,26.210232733329267,1.0
13793,23.964254067922116,1.0
13794,21.629091484682753,1.0
13795,20.40053751454514,1.0
13796,19.368552179629535,1.0
13797,18.469432681484374,1.0
13798,17.748681019003634,1.0
13799,17.064330955638084,1.0
13800,16.36906041253798,1.0
13801,15.637388270322685,1.0
13802,14.81289205036366,1.0
13803,13.931973351776088,1.0
13804,15.615547310853572,1.0
13805,19.466836497240543,1.0
13806,24.326449979118248,1.0
13807,27.78460189506118,1.0
13808,29.626522810289732,1.0
13809,31.228193171358036,1.0
13810,32.4549270615399,1.0
13811,33.25940240198557,1.0
13812,33.67438063189873,1.0
13813,33.60885775349138,1.0
13814,33.05737352689627,1.0
13815,32.32024114481371,1.0
13816,31.12990885374703,1.0
13817,27.249498388067902,1.0
13818,22.92498841318348,1.0
13819,21.24869477392903,1.0
13820,19.867254087507618,1.0
13821,18.474892921351653,1.0
13822,17.324602389311686,1.0
13823,16.288976894484563,1.0
13824,18.851,0.0
13825,18.466,0.0
13826,18.112,0.0
13827,17.707,0.0
13828,18.78,0.0
13829,21.148,0.0
13830,23.604,0.0
13831,25.726,0.0
13832,27.018,0.0
13833,28.054,0.0
13834,28.85,0.0
13835,29.406,0.0
13836,29.724,0.0
13837,29.737,0.0
13838,29.528,0.0
13839,29.202,0.0
13840,28.266,0.0
13841,25.985,0.0
13842,23.806,0.0
13843,22.795,0.0
13844,21.913,0.0
13845,21.163,0.0
13846,20.565,0.0
13847,20.02,0.0
13848,19.543,0.0
13849,19.13,0.0
13850,18.745,0.0
13851,18.33,0.0
13852,19.254,0.0
13853,21.564,0.0
13854,24.191,0.0
13855,26.178,0.0
13856,27.175,0.0
13857,28.036,0.0
13858,28.638,0.0
13859,29.068,0.0
13860,29.219,0.0
13861,29.1,0.0
13862,28.84,0.0
13863,28.264,0.0
13864,27.239,0.0
13865,25.222,0.0
13866,23.148,0.0
13867,22.296,0.0
13868,21.633,0.0
13869,21.073,0.0
13870,20.547,0.0
13871,20.048,0.0
13872,19.522,0.0
13873,18.991,0.0
13874,18.515,0.0
13875,18.141,0.0
13876,19.019,0.0
13877,20.817,0.0
13878,22.771,0.0
13879,24.251,0.0
13880,25.247,0.0
13881,26.006,0.0
13882,26.595,0.0
13883,26.936,0.0
13884,27.081,0.0
13885,27.032,0.0
13886,26.799,0.0
13887,26.381,0.0
13888,25.664,0.0
13889,24.251,0.0
13890,22.605,0.0
13891,21.644,0.0
13892,20.86,0.0
13893,20.223,0.0
13894,19.779,0.0
13895,19.364,0.0
13896,18.983,0.0
13897,18.607,0.0
13898,18.255,0.0
13899,17.982,0.0
13900,18.968,0.0
13901,20.653,0.0
13902,23.202,0.0
13903,25.085,0.0
13904,26.349,0.0
13905,27.327,0.0
13906,28.098,0.0
13907,28.68,0.0
13908,29.012,0.0
13909,29.092,0.0
13910,28.821,0.0
13911,28.265,0.0
13912,27.394,0.0
13913,25.312,0.0
13914,23.258,0.0
13915,22.372,0.0
13916,21.502,0.0
13917,20.715,0.0
13918,20.153,0.0
13919,19.601,0.0
13920,11.543355816394332,1.0
13921,10.65091882169322,1.0
13922,9.743139070636213,1.0
13923,8.462018914919142,1.0
13924,10.23410727402479,1.0
13925,15.93905551235768,1.0
13926,22.787039099204605,1.0
13927,28.683771791986164,1.0
13928,31.985021534562485,1.0
13929,34.5779473587084,1.0
13930,36.55460580255929,1.0
13931,37.85106871463225,1.0
13932,38.41875069980029,1.0
13933,38.29856577501246,1.0
13934,37.733440915903735,1.0
13935,36.96118884599045,1.0
13936,35.40134194980799,1.0
13937,28.944598650036347,1.0
13938,23.257550294118662,1.0
13939,20.81549490747235,1.0
13940,18.792808194553782,1.0
13941,16.869849397948524,1.0
13942,15.212831711512079,1.0
13943,13.806412378888549,1.0
13944,12.642920021899998,1.0
13945,11.801625548385195,1.0
13946,11.149558403259743,1.0
13947,10.318492433982197,1.0
13948,12.54063497952737,1.0
13949,18.26348310027548,1.0
13950,25.41832181424026,1.0
13951,31.376425532445392,1.0
13952,34.383605778200426,1.0
13953,36.58784844133039,1.0
13954,38.03262466484365,1.0
13955,38.6846918099691,1.0
13956,38.671906179672526,1.0
13957,37.966139387301446,1.0
13958,36.22985079302622,1.0
13959,34.135564550446816,1.0
13960,30.862443194522974,1.0
13961,25.819790605552797,1.0
13962,20.968922471031284,1.0
13963,18.370882394766728,1.0
13964,15.921155629942476,1.0
13965,13.711798714693877,1.0
13966,12.011309885249068,1.0
13967,10.436120232710717,1.0
13968,18.241,0.0
13969,17.73,0.0
13970,17.247,0.0
13971,16.828,0.0
13972,17.558,0.0
13973,19.472,0.0
13974,22.059,0.0
13975,23.961,0.0
13976,25.824,0.0
13977,27.185,0.0
13978,27.801,0.0
13979,28.178,0.0
13980,28.487,0.0
13981,28.462,0.0
13982,28.321,0.0
13983,28.107,0.0
13984,27.285,0.0
13985,24.817,0.0
13986,22.465,0.0
13987,21.333,0.0
13988,20.458,0.0
13989,19.788,0.0
13990,19.265,0.0
13991,18.796,0.0
13992,18.322,0.0
13993,17.86,0.0
13994,17.451,0.0
13995,17.029,0.0
13996,17.934,0.0
13997,19.992,0.0
13998,22.718,0.0
13999,25.126,0.0
14000,26.636,0.0
14001,27.551,0.0
14002,28.065,0.0
14003,28.264,0.0
14004,28.1,0.0
14005,27.749,0.0
14006,27.423,0.0
14007,26.678,0.0
14008,25.414,0.0
14009,23.595,0.0
14010,21.84,0.0
14011,20.901,0.0
14012,20.154,0.0
14013,19.549,0.0
14014,19.005,0.0
14015,18.465,0.0
14016,17.939,0.0
14017,17.502,0.0
14018,17.131,0.0
14019,16.829,0.0
14020,17.646,0.0
14021,19.445,0.0
14022,21.985,0.0
14023,24.755,0.0
14024,26.636,0.0
14025,27.801,0.0
14026,28.468,0.0
14027,28.788,0.0
14028,28.847,0.0
14029,28.628,0.0
14030,28.23,0.0
14031,27.537,0.0
14032,26.264,0.0
14033,24.415,0.0
14034,23.171,0.0
14035,22.73,0.0
14036,22.378,0.0
14037,21.821,0.0
14038,21.124,0.0
14039,20.51,0.0
14040,19.989,0.0
14041,19.463,0.0
14042,18.948,0.0
14043,18.489,0.0
14044,18.891,0.0
14045,20.577,0.0
14046,22.644,0.0
14047,25.024,0.0
14048,26.892,0.0
14049,28.272,0.0
14050,29.247,0.0
14051,29.879,0.0
14052,30.186,0.0
14053,30.307,0.0
14054,29.878,0.0
14055,28.991,0.0
14056,27.596,0.0
14057,25.284,0.0
14058,23.053,0.0
14059,22.235,0.0
14060,21.52,0.0
14061,20.887,0.0
14062,20.367,0.0
14063,19.811,0.0
14064,19.188,0.0
14065,18.565,0.0
14066,17.992,0.0
14067,17.524,0.0
14068,18.079,0.0
14069,19.299,0.0
14070,20.492,0.0
14071,21.521,0.0
14072,22.394,0.0
14073,22.94,0.0
14074,23.26,0.0
14075,23.225,0.0
14076,22.91,0.0
14077,22.397,0.0
14078,21.693,0.0
14079,20.733,0.0
14080,19.514,0.0
14081,18.133,0.0
14082,16.878,0.0
14083,16.023,0.0
14084,15.341,0.0
14085,14.907,0.0
14086,14.678,0.0
14087,14.459,0.0
14088,14.268,0.0
14089,14.101,0.0
14090,13.943,0.0
14091,13.625,0.0
14092,13.879,0.0
14093,15.132,0.0
14094,16.987,0.0
14095,18.61,0.0
14096,19.919,0.0
14097,20.999,0.0
14098,21.896,0.0
14099,22.507,0.0
14100,22.908,0.0
14101,23.023,0.0
14102,22.775,0.0
14103,22.297,0.0
14104,21.44,0.0
14105,19.615,0.0
14106,17.64,0.0
14107,16.941,0.0
14108,16.381,0.0
14109,15.805,0.0
14110,15.301,0.0
14111,14.872,0.0
14112,14.487,0.0
14113,14.123,0.0
14114,13.703,0.0
14115,13.141,0.0
14116,13.736,0.0
14117,16.256,0.0
14118,18.812,0.0
14119,21.129,0.0
14120,22.785,0.0
14121,24.167,0.0
14122,25.227,0.0
14123,25.985,0.0
14124,26.41,0.0
14125,26.476,0.0
14126,26.176,0.0
14127,25.744,0.0
14128,24.831,0.0
14129,22.298,0.0
14130,19.894,0.0
14131,19.115,0.0
14132,18.379,0.0
14133,17.726,0.0
14134,17.122,0.0
14135,16.562,0.0
14136,16.077,0.0
14137,15.611,0.0
14138,15.207,0.0
14139,14.79,0.0
14140,15.661,0.0
14141,18.195,0.0
14142,20.804,0.0
14143,23.57,0.0
14144,25.754,0.0
14145,27.277,0.0
14146,28.066,0.0
14147,28.458,0.0
14148,28.579,0.0
14149,28.546,0.0
14150,28.06,0.0
14151,27.141,0.0
14152,25.68,0.0
14153,22.937,0.0
14154,20.697,0.0
14155,19.827,0.0
14156,18.959,0.0
14157,18.331,0.0
14158,17.857,0.0
14159,17.497,0.0
14160,17.009,0.0
14161,16.525,0.0
14162,16.13,0.0
14163,15.727,0.0
14164,15.938,0.0
14165,16.971,0.0
14166,18.212,0.0
14167,19.293,0.0
14168,20.027,0.0
14169,20.399,0.0
14170,20.573,0.0
14171,20.656,0.0
14172,20.659,0.0
14173,20.534,0.0
14174,20.167,0.0
14175,19.699,0.0
14176,19.054,0.0
14177,17.964,0.0
14178,16.834,0.0
14179,16.366,0.0
14180,15.972,0.0
14181,15.699,0.0
14182,15.375,0.0
14183,15.056,0.0
14184,14.801,0.0
14185,14.559,0.0
14186,14.28,0.0
14187,13.924,0.0
14188,14.28,0.0
14189,15.847,0.0
14190,17.925,0.0
14191,19.642,0.0
14192,21.011,0.0
14193,22.156,0.0
14194,23.027,0.0
14195,23.603,0.0
14196,23.892,0.0
14197,23.921,0.0
14198,23.621,0.0
14199,23.101,0.0
14200,22.136,0.0
14201,19.98,0.0
14202,18.049,0.0
14203,17.432,0.0
14204,16.803,0.0
14205,16.15,0.0
14206,15.547,0.0
14207,14.984,0.0
14208,14.508,0.0
14209,14.12,0.0
14210,13.722,0.0
14211,13.329,0.0
14212,13.839,0.0
14213,16.353,0.0
14214,19.049,0.0
14215,21.323,0.0
14216,22.774,0.0
14217,23.837,0.0
14218,24.624,0.0
14219,25.199,0.0
